,24.00%,36.00%,20.00%,4.00%,16.00%,,,,,,,,,,2021
CHEM-107-504,6,6,8,1,2,23.0,2.565,0.0,0.0,0.0,11.0,0.0,34.0,AL-HASHIMI M,2021
,26.09%,26.09%,34.78%,4.35%,8.70%,,,,,,,,,,2021
COURSE TOTAL:,21,25,21,3,9,79.0,2.582,0.0,0.0,0.0,37.0,2.0,118.0,,2021
,26.58%,31.65%,26.58%,3.80%,11.39%,,,,,,,,,,2021
CHEM-117-501,3,1,0,0,2,6.0,2.5,0.0,0.0,0.0,0.0,0.0,6.0,BENGALI A,2021
,50.00%,16.67%,0.00%,0.00%,33.33%,,,,,,,,,,2021
CHEM-117-503,4,0,0,0,2,6.0,2.666,0.0,0.0,0.0,0.0,0.0,6.0,BENGALI A,2021
,66.67%,0.00%,0.00%,0.00%,33.33%,,,,,,,,,,2021
CHEM-117-504,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,BENGALI A,2021
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
CHEM-117-505,4,4,0,0,1,9.0,3.111,0.0,0.0,0.0,0.0,0.0,9.0,BROTHERS E,2021
,44.44%,44.44%,0.00%,0.00%,11.11%,,,,,,,,,,2021
CHEM-117-506,4,2,0,0,0,6.0,3.666,0.0,0.0,0.0,0.0,0.0,6.0,BROTHERS E,2021
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,,2021
CHEM-117-508,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,AL-HASHIMI M,2021
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
CHEM-117-509,4,0,1,0,0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,5.0,AL-HASHIMI M,2021
,80.00%,0.00%,20.00%,0.00%,0.00%,,,,,,,,,,2021
CHEM-117-511,6,2,0,0,1,9.0,3.333,0.0,0.0,0.0,0.0,0.0,9.0,BENGALI A,2021
,66.67%,22.22%,0.00%,0.00%,11.11%,,,,,,,,,,2021
CHEM-117-512,4,3,1,1,1,10.0,2.8,0.0,0.0,0.0,0.0,0.0,10.0,BENGALI A,2021
,40.00%,30.00%,10.00%,10.00%,10.00%,,,,,,,,,,2021
CHEM-117-515,1,3,2,1,1,8.0,2.25,0.0,0.0,0.0,0.0,0.0,8.0,BENGALI A,2021
,12.50%,37.50%,25.00%,12.50%,12.50%,,,,,,,,,,2021
COURSE TOTAL:,44,15,4,2,8,73.0,3.164,0.0,0.0,0.0,0.0,0.0,73.0,,2021
,60.27%,20.55%,5.48%,2.74%,10.96%,,,,,,,,,,2021
CHEM-227-500,7,13,7,3,5,35.0,2.4,0.0,0.0,0.0,0.0,0.0,35.0,MADRAHIMOV S,2021
,20.00%,37.14%,20.00%,8.57%,14.29%,,,,,,,,,,2021
COURSE TOTAL:,7,13,7,3,5,35.0,2.4,0.0,0.0,0.0,0.0,0.0,35.0,,2021
,20.00%,37.14%,20.00%,8.57%,14.29%,,,,,,,,,,2021
CHEM-237-501,4,3,2,0,0,9.0,3.222,0.0,0.0,0.0,0.0,0.0,9.0,MADRAHIMOV S,2021
,44.44%,33.33%,22.22%,0.00%,0.00%,,,,,,,,,,2021
CHEM-237-502,5,1,0,0,0,6.0,3.833,0.0,0.0,0.0,0.0,0.0,6.0,MADRAHIMOV S,2021
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,,2021
CHEM-237-503,8,2,0,0,0,10.0,3.8,0.0,0.0,0.0,0.0,0.0,10.0,MADRAHIMOV S,2021
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,,2021
CHEM-237-504,2,2,1,0,1,6.0,2.666,0.0,0.0,0.0,0.0,0.0,6.0,MADRAHIMOV S,2021
,33.33%,33.33%,16.67%,0.00%,16.67%,,,,,,,,,,2021
COURSE TOTAL:,19,8,3,0,1,31.0,3.419,0.0,0.0,0.0,0.0,0.0,31.0,,2021
,61.29%,25.81%,9.68%,0.00%,3.23%,,,,,,,,,,2021
CHEM-316-500,7,5,7,3,0,22.0,2.727,0.0,0.0,0.0,0.0,0.0,22.0,AL-HASHIMI M,2021
,31.82%,22.73%,31.82%,13.64%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,7,5,7,3,0,22.0,2.727,0.0,0.0,0.0,0.0,0.0,22.0,,2021
,31.82%,22.73%,31.82%,13.64%,0.00%,,,,,,,,,,2021
CHEM-318-501,4,2,1,0,0,7.0,3.428,0.0,0.0,0.0,0.0,0.0,7.0,AL-HASHIMI M,2021
,57.14%,28.57%,14.29%,0.00%,0.00%,,,,,,,,,,2021
CHEM-318-502,3,5,2,0,0,10.0,3.1,0.0,0.0,0.0,0.0,0.0,10.0,AL-HASHIMI M,2021
,30.00%,50.00%,20.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,7,7,3,0,0,17.0,3.235,0.0,0.0,0.0,0.0,0.0,17.0,,2021
,41.18%,41.18%,17.65%,0.00%,0.00%,,,,,,,,,,2021
MATH-150-501,5,4,5,5,2,21.0,2.238,0.0,0.0,0.0,3.0,0.0,24.0,SOUKIASSIAN Y,2021
,23.81%,19.05%,23.81%,23.81%,9.52%,,,,,,,,,,2021
MATH-150-502,7,9,4,1,1,22.0,2.909,0.0,0.0,0.0,2.0,0.0,24.0,SOUKIASSIAN Y,2021
,31.82%,40.91%,18.18%,4.55%,4.55%,,,,,,,,,,2021
MATH-150-503,1,6,4,3,0,14.0,2.357,0.0,0.0,0.0,0.0,0.0,14.0,ALONSO R,2021
,7.14%,42.86%,28.57%,21.43%,0.00%,,,,,,,,,,2021
MATH-150-504,1,4,4,1,4,14.0,1.785,0.0,0.0,0.0,0.0,0.0,14.0,ALONSO R,2021
,7.14%,28.57%,28.57%,7.14%,28.57%,,,,,,,,,,2021
